DATETIMEINFOADDED(PT),Ingestor,1stAuditor,2ndAuditor
2018-09-21 22:02:42.363633,husams,rpickens,wonjun
2018-09-21 22:02:42.363679,husams,rpickens,wonjun
2018-09-21 22:02:42.363724,husams,rpickens,wonjun
2018-09-21 22:02:42.363768,johnsonnatalie,lminter,theard
2018-09-21 22:02:42.363809,johnsonnatalie,lminter,theard
2018-09-21 22:02:42.363849,johnsonnatalie,lminter,theard
2018-09-21 22:02:42.363886,johnsonnatalie,lminter,theard
2018-09-21 22:02:42.363928,michaelgrey,rpickens,theard
2018-09-21 22:02:42.363970,michaelgrey,rpickens,theard
2018-09-21 22:02:42.364011,michaelgrey,rpickens,theard
2018-09-21 22:02:42.364052,michaelgrey,rpickens,theard
2018-09-21 22:02:42.364093,michaelgrey,rpickens,theard
2018-09-21 22:02:42.364145,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364188,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364232,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364271,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364315,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364366,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364411,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364452,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364493,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364533,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364576,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364615,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364652,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364695,michaelgrey,gpiedra,
2018-09-21 22:02:42.364738,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364819,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364864,michaelgrey,lminter,wonjun
2018-09-21 22:02:42.364905,husams,lminter,gjaime
2018-09-21 22:02:42.364947,michaelgrey,lminter,husams
2018-09-21 22:18:26.285106,husams,rpickens,wonjun
2018-09-21 22:18:26.285193,husams,rpickens,wonjun
2018-09-21 22:18:26.285242,husams,rpickens,wonjun
2018-09-21 22:18:26.285288,husams,rpickens,wonjun
2018-09-21 22:18:26.285334,husams,rpickens,wonjun
2018-09-21 22:18:26.285379,michaelgrey,rpickens,theard
2018-09-21 22:18:26.285424,michaelgrey,rpickens,theard
2018-09-21 22:18:26.285470,michaelgrey,rpickens,theard
2018-09-21 22:18:26.285514,michaelgrey,rpickens,theard
2018-09-21 22:18:26.285560,michaelgrey,rpickens,theard
2018-09-21 22:18:26.285628,michaelgrey,rpickens,theard
2018-09-21 22:18:26.285675,johnsonnatalie,lminter,theard
2018-09-21 22:18:26.285721,johnsonnatalie,lminter,theard
2018-09-21 22:18:26.285765,johnsonnatalie,lminter,theard
2018-09-21 22:18:26.285810,johnsonnatalie,lminter,theard
2018-09-21 22:18:26.285855,michaelgrey,lminter,wonjun
2018-09-21 22:18:26.285898,michaelgrey,lminter,wonjun
2018-09-21 22:18:26.285945,michaelgrey,lminter,wonjun
2018-09-21 22:18:26.285990,michaelgrey,lminter,wonjun
2018-09-21 22:18:26.286034,rpickens,lminter,wonjun
2018-09-21 22:18:26.286079,michaelgrey,lminter,wonjun
2018-09-21 22:18:26.286125,johnsonnatalie,gpiedra,wonjun
2018-09-21 22:18:26.286168,johnsonnatalie,lminter,wonjun
2018-09-21 22:18:26.286213,johnsonnatalie,lminter,wonjun
2018-09-21 22:18:26.286256,johnsonnatalie,,wonjun
2018-09-21 22:18:26.286300,gpiedra,,wonjun
2018-09-21 22:18:26.286345,johnsonnatalie,Sheet￼,wonjun
2018-09-21 22:18:26.286390,johnsonnatalie,lminter,wonjun
2018-09-21 22:18:26.286434,johnsonnatalie,Explore,wonjun
2018-09-21 22:18:26.286479,johnsonnatalie,lminter,wonjun
2018-09-21 22:18:26.286524,johnsonnatalie,lminter,wonjun
2018-09-21 22:18:26.286567,johnsonnatalie,lminter,wonjun
2018-09-25 14:27:31.053881,charlenemoore,,
2018-09-25 14:27:31.053951,charlenemoore,lminter,grewaln
2018-09-25 14:27:31.053990,charlenemoore,lminter,theard
2018-09-25 14:27:31.054029,charlenemoore,lminter,theard
2018-09-25 14:27:31.054071,michaelgrey,lminter,rpickens
2018-09-25 14:27:31.054108,husams,lminter,theard
2018-09-25 14:27:31.054154,husams,lminter,theard
2018-09-25 14:27:31.054198,husams,lminter,theard
2018-09-25 14:27:31.054236,johnsonnatalie,lminter,theard
2018-09-25 14:27:31.054277,michaelgrey,lminter,husams
2018-09-25 14:27:31.054317,michaelgrey,lminter,husams
2018-09-25 14:27:31.054357,michaelgrey,lminter,rpickens
2018-09-25 14:27:31.054399,michaelgrey,,
2018-09-25 14:27:31.054439,michaelgrey,lminter,rpickens
2018-09-25 14:27:31.054477,michaelgrey,lminter,rpickens
2018-09-25 14:27:31.054514,michaelgrey,lminter,husams
2018-09-25 14:39:22.726822,charlenemoore,grewaln,floresjuan
2018-09-25 14:39:22.726934,johnsonnatalie,grewaln,floresjuan
2018-09-25 14:39:22.726969,johnsonnatalie,lminter,theard
2018-09-25 14:39:22.727014,michaelgrey,lminter,rpickens
2018-09-25 14:55:48.919815,charlenemoore,grewaln,wonjun
2018-09-25 14:55:48.919885,husams,grewaln,wonjun
2018-09-25 14:55:48.919919,husams,grewaln,theard
2018-09-25 14:55:48.919951,husams,grewaln,theard
2018-09-25 14:55:48.919982,husams,lminter,theard
2018-09-25 14:55:48.920013,husams,lminter,theard
2018-09-25 14:55:48.920043,husams,lminter,theard
2018-09-25 14:55:48.920086,husams,lminter,theard
2018-09-25 14:55:48.920120,charlenemoore,lminter,theard
2018-09-25 14:55:48.920151,johnsonnatalie,lminter,theard
2018-09-25 14:55:48.920182,johnsonnatalie,lminter,theard
2018-09-25 14:55:48.920213,michaelgrey,rpickens,theard
2018-09-25 14:55:48.920243,johnsonnatalie,lminter,theard
2018-09-25 14:55:48.920274,michaelgrey,rpickens,theard
2018-09-25 14:55:48.920305,michaelgrey,rpickens,theard
2018-09-25 14:55:48.920335,michaelgrey,rpickens,theard
2018-09-25 14:55:48.920365,michaelgrey,rpickens,theard
2018-09-25 14:55:48.920397,michaelgrey,rpickens,theard
2018-09-25 14:55:48.920428,michaelgrey,rpickens,theard
2018-09-25 14:55:48.920457,michaelgrey,rpickens,theard
2018-09-25 14:55:48.920488,michaelgrey,lminter,wonjun
2018-09-25 14:55:48.920518,michaelgrey,lminter,wonjun
2018-09-25 14:55:48.920549,michaelgrey,lminter,wonjun
2018-09-25 14:55:48.920580,michaelgrey,lminter,wonjun
2018-09-25 14:55:48.920612,michaelgrey,lminter,wonjun
2018-09-25 14:55:48.920643,michaelgrey,lminter,
2018-09-25 14:55:48.920674,michaelgrey,lminter,wonjun
2018-09-25 14:55:48.920705,michaelgrey,lminter,wonjun
2018-09-25 14:55:48.920737,michaelgrey,lminter,wonjun
2018-09-25 14:55:48.920767,michaelgrey,lminter,rpickens
2018-09-25 14:55:48.920798,michaelgrey,lminter,husams
2018-09-25 14:55:48.920829,michaelgrey,lminter,husams
2018-09-25 14:55:48.920860,michaelgrey,lminter,husams
2018-09-25 14:55:48.920891,michaelgrey,lminter,husams
2018-09-25 14:55:48.920921,michaelgrey,lminter,husams
2018-09-25 16:51:10.247206,johnsonnatalie,grewaln,wonjun
2018-09-25 16:51:10.247301,johnsonnatalie,grewaln,wonjun
2018-09-25 16:51:10.247342,johnsonnatalie,grewaln,wonjun
2018-09-25 16:51:10.247377,johnsonnatalie,grewaln,wonjun
2018-09-25 16:51:10.247449,johnsonnatalie,grewaln,wonjun
2018-09-25 16:51:10.247483,johnsonnatalie,grewaln,wonjun
2018-09-25 16:51:10.247518,johnsonnatalie,grewaln,wonjun
2018-09-25 16:51:10.247549,johnsonnatalie,grewaln,wonjun
2018-09-25 16:51:10.247583,husams,wonjun,grewaln
2018-09-25 16:51:10.247615,husams,wonjun,grewaln
2018-09-25 16:51:10.247652,husams,wonjun,grewaln
2018-09-25 16:51:10.247718,husams,wonjun,grewaln
2018-09-25 16:51:10.247750,johnsonnatalie,wonjun,lminter
2018-09-25 16:51:10.247782,johnsonnatalie,wonjun,lminter
2018-09-25 16:51:10.247847,husams,wonjun,lminter
2018-09-25 16:51:10.247878,husams,wonjun,lminter
2018-09-25 16:51:10.247909,husams,wonjun,lminter
2018-09-25 16:51:10.247943,husams,wonjun,lminter
2018-09-25 16:51:10.247978,husams,wonjun,lminter
2018-09-25 16:51:10.248032,wonjun,lminter,
2018-09-25 16:51:10.248067,husams,wonjun,lminter
2018-09-25 16:51:10.248101,husams,wonjun,lminter
2018-09-25 16:51:10.248151,husams,wonjun,lminter
2018-09-25 16:51:10.248192,husams,wonjun,lminter
2018-09-25 16:51:10.248228,husams,wonjun,lminter
2018-09-25 16:51:10.248264,husams,wonjun,lminter
2018-09-25 16:51:10.248302,husams,lminter,theard
2018-09-25 16:51:10.248337,husams,lminter,theard
2018-09-25 16:51:10.248374,husams,lminter,benavidezc
2018-09-25 16:51:10.248410,husams,lminter,benavidezc
2018-09-25 16:51:10.248444,husams,lminter,benavidezc
2018-09-25 16:51:10.248478,husams,lminter,benavidezc
2018-09-25 16:51:10.248512,husams,lminter,benavidezc
2018-09-25 16:51:10.248547,wonjun,lminter,
2018-09-25 16:51:10.248582,husams,lminter,benavidezc
2018-09-25 16:51:10.248618,johnsonnatalie,lminter,benavidezc
2018-09-25 16:51:10.248654,johnsonnatalie,lminter,benavidezc
2018-09-25 16:51:10.248691,johnsonnatalie,,
2018-09-25 16:51:10.248726,johnsonnatalie,lminter,benavidezc
2018-09-25 16:51:10.248770,johnsonnatalie,lminter,benavidezc
2018-09-25 16:51:10.248808,johnsonnatalie,lminter,benavidezc
2018-09-25 16:51:10.248843,johnsonnatalie,lminter,benavidezc
2018-09-25 16:51:10.248878,johnsonnatalie,lminter,benavidezc
2018-09-25 16:51:10.248914,johnsonnatalie,wonjun,benavidezc
2018-09-25 16:51:10.248950,wonjun,lminter,husams
2018-09-25 16:51:10.248985,husams,lminter,benavidezc
2018-09-25 16:51:10.249020,husams,lminter,benavidezc
2018-09-25 16:51:10.249056,husams,lminter,benavidezc
2018-09-25 16:51:10.249090,husams,lminter,benavidezc
2018-09-25 16:51:10.249137,wonjun,lminter,theard
2018-09-25 16:51:10.249173,husams,lminter,benavidezc
2018-09-25 16:51:10.249209,wonjun,lminter,theard
2018-09-25 16:51:10.249243,husams,lminter,theard
2018-09-25 16:51:10.249276,husams,lminter,theard
2018-09-25 16:51:10.249309,husams,lminter,theard
2018-09-25 16:51:10.249352,husams,lminter,theard
2018-09-25 16:51:10.249391,michaelgrey,grewaln,lminter
2018-09-25 16:51:10.249431,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249470,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249505,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249541,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249581,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249621,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249664,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249702,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249742,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249792,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249825,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249857,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249893,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249931,michaelgrey,rpickens,theard
2018-09-25 16:51:10.249970,michaelgrey,rpickens,theard
2018-09-25 16:51:10.250010,michaelgrey,rpickens,theard
2018-09-25 16:51:10.250049,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.250089,michaelgrey,rpickens,theard
2018-09-25 16:51:10.271191,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271270,michaelgrey,rpickens,theard
2018-09-25 16:51:10.271308,michaelgrey,rpickens,theard
2018-09-25 16:51:10.271345,michaelgrey,rpickens,theard
2018-09-25 16:51:10.271384,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271427,michaelgrey,rpickens,theard
2018-09-25 16:51:10.271474,michaelgrey,rpickens,theard
2018-09-25 16:51:10.271510,michaelgrey,rpickens,theard
2018-09-25 16:51:10.271560,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271597,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271629,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271660,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271692,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271722,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271752,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271783,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271813,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271844,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271877,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271908,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271938,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271969,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.271999,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272030,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272061,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272092,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272135,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272167,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272197,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272227,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272260,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272291,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272322,rpickens,lminter,theard
2018-09-25 16:51:10.272352,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272382,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272412,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272446,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272487,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272520,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272550,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272598,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272630,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272663,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272694,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272726,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272757,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272787,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272821,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272861,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272900,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272939,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.272972,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.273004,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.273035,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.273066,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.273097,michaelgrey,lminter,wonjun
2018-09-25 16:51:10.273141,michaelgrey,lminter,rpickens
2018-09-25 16:51:10.273173,rpickens,lminter,rpickens
2018-09-25 16:51:10.273205,michaelgrey,lminter,rpickens
2018-09-25 16:51:10.273236,michaelgrey,lminter,rpickens
2018-09-25 16:51:10.273268,michaelgrey,lminter,rpickens
2018-09-25 16:51:10.273299,johnsonnatalie,lminter,husams
2018-09-25 16:51:10.273330,johnsonnatalie,lminter,husams
2018-09-25 16:51:10.273361,johnsonnatalie,lminter,husams
2018-10-01 18:30:28.761074,johnsonnatalie,lminter,husams
2018-10-01 18:30:28.761150,johnsonnatalie,lminter,husams
2018-10-01 18:30:28.761185,johnsonnatalie,lminter,husams
2018-10-01 18:30:28.761218,johnsonnatalie,lminter,husams
2018-10-01 18:30:28.761252,johnsonnatalie,lminter,husams
2018-10-01 18:30:28.761292,johnsonnatalie,lminter,husams
2018-10-01 18:30:28.761336,husams,lminter,wonjun
2018-10-01 18:30:28.761378,husams,lminter,wonjun
2018-10-01 18:30:28.761422,husams,lminter,wonjun
2018-10-01 18:30:28.761455,johnsonnatalie,gpiedra,ribenavides
2018-10-01 18:30:28.761486,johnsonnatalie,gpiedra,ribenavides
2018-10-01 18:30:28.761518,johnsonnatalie,gpiedra,husams
2018-10-01 18:30:28.761548,johnsonnatalie,gpiedra,husams
2018-10-01 18:30:28.761579,johnsonnatalie,gpiedra,husams
2018-10-01 18:30:28.761610,husams,gpiedra,theard
2018-10-01 18:30:28.761641,husams,gpiedra,theard
2018-10-01 18:30:28.761673,husams,gpiedra,theard
2018-10-01 18:30:28.761715,husams,gpiedra,theard
2018-10-01 18:30:28.761756,husams,gpiedra,theard
2018-10-01 18:30:28.761797,husams,gpiedra,theard
2018-10-01 18:30:28.761833,husams,gpiedra,theard
2018-10-01 18:30:28.761871,husams,gpiedra,theard
2018-10-01 18:30:28.761910,husams,gpiedra,theard
2018-10-01 18:30:28.761950,husams,gpiedra,theard
2018-10-01 18:30:28.761991,husams,gpiedra,theard
2018-10-01 18:30:28.762030,husams,gpiedra,theard
2018-10-01 18:30:28.762069,husams,theard,theard
2018-10-01 18:30:28.762107,whiteheadd,husams,theard
2018-10-01 18:30:28.762149,whiteheadd,husams,theard
2018-10-01 18:30:28.762188,whiteheadd,husams,theard
2018-10-01 18:30:28.762226,whiteheadd,theard,wonjun
2018-10-01 18:30:28.762267,whiteheadd,theard,wonjun
2018-10-01 18:30:28.762309,whiteheadd,theard,wonjun
2018-10-01 18:30:28.762351,whiteheadd,theard,wonjun
2018-10-01 18:30:28.762416,whiteheadd,theard,wonjun
2018-10-01 18:30:28.762460,whiteheadd,theard,wonjun
2018-10-01 18:30:28.762504,whiteheadd,husams,theard
2018-10-01 18:30:28.762554,whiteheadd,husams,theard
2018-10-01 18:30:28.762596,whiteheadd,husams,theard
2018-10-01 18:30:28.762636,whiteheadd,husams,theard
2018-10-01 18:30:28.762674,whiteheadd,husams,theard
2018-10-01 18:30:28.762708,whiteheadd,husams,theard
2018-10-01 18:30:28.762746,whiteheadd,theard,cdonoghue
2018-10-01 18:30:28.762783,whiteheadd,husams,gpiedra
2018-10-01 18:30:28.762823,whiteheadd,husams,gpiedra
2018-10-01 18:30:28.762859,whiteheadd,husams,gpiedra
2018-10-01 18:30:28.762895,whiteheadd,husams,gpiedra
2018-10-01 18:30:28.762937,whiteheadd,husams,gpiedra
2018-10-01 18:30:28.762981,whiteheadd,husams,gpiedra
2018-10-01 18:30:28.763021,whiteheadd,husams,gpiedra
2018-10-01 18:30:28.763064,whiteheadd,husams,gpiedra
2018-10-04 19:59:34.200543,cdonoghue,lminter,floresjuan
2018-10-04 19:59:34.200641,husams,lminter,floresjuan
2018-10-04 19:59:34.200687,michaelgrey,lminter,wonjun
2018-10-04 19:59:34.200730,husams,lminter,grewaln
2018-10-04 19:59:34.200771,floresjuan,grewaln,lminter
2018-10-04 19:59:34.200813,michaelgrey,grewaln,lminter
2018-10-04 19:59:34.200855,michaelgrey,,
2018-10-04 19:59:34.200895,michaelgrey,,grewaln
2018-10-04 19:59:34.200944,floresjuan,lminter,theard
2018-10-04 19:59:34.200944,michaelgrey,lminter,wonjun
2018-10-04 19:59:34.200991,floresjuan,lminter,theard
2018-10-04 19:59:34.201034,floresjuan,lminter,wonjun
2018-10-04 19:59:34.201070,michaelgrey,lminter,wonjun
2018-10-04 19:59:34.201106,husams,lminter,grewaln
2018-10-04 19:59:34.201145,husams,lminter,grewaln
2018-10-10 18:41:30.166229,Husams,lminter,wonjun
2018-10-10 18:41:30.166323,Husams,lminter,wonjun
2018-10-10 18:41:30.166358,michaelgrey,lminter,theard
2018-10-10 18:41:30.166389,michaelgrey,lminter,theard
2018-10-10 18:41:30.166419,michaelgrey,lminter,theard
2018-10-10 18:41:30.166449,Husams,theard,wonjun
2018-10-10 18:41:30.166479,husams,theard,wonjun
2018-10-10 18:41:30.166508,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.166538,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.166569,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.166598,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.166627,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.166660,husams,lminter,theard
2018-10-10 18:41:30.166691,whiteheadd,husams,lminter
2018-10-10 18:41:30.166724,whiteheadd,husams,lminter
2018-10-10 18:41:30.166754,whiteheadd,husams,lminter
2018-10-10 18:41:30.166784,whiteheadd,husams,lminter
2018-10-10 18:41:30.166815,whiteheadd,husams,lminter
2018-10-10 18:41:30.166854,whiteheadd,husams,lminter
2018-10-10 18:41:30.166896,whiteheadd,husams,lminter
2018-10-10 18:41:30.166928,whiteheadd,husams,lminter
2018-10-10 18:41:30.166958,whiteheadd,husams,lminter
2018-10-10 18:41:30.166987,husams,theard,rpickens
2018-10-10 18:41:30.167016,Husams,theard,wonjun
2018-10-10 18:41:30.167045,Husams,theard,wonjun
2018-10-10 18:41:30.167076,Husams,theard,wonjun
2018-10-10 18:41:30.167116,Husams,theard,wonjun
2018-10-10 18:41:30.167161,johnsonnatalie,theard,wonjun
2018-10-10 18:41:30.167194,johnsonnatalie,theard,wonjun
2018-10-10 18:41:30.167224,johnsonnatalie,theard,wonjun
2018-10-10 18:41:30.167261,johnsonnatalie,theard,wonjun
2018-10-10 18:41:30.167291,johnsonnatalie,theard,wonjun
2018-10-10 18:41:30.167332,husams,theard,wonjun
2018-10-10 18:41:30.167362,husams,theard,wonjun
2018-10-10 18:41:30.167430,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.167470,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.167503,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.167533,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.167564,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.167594,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.167624,whiteheadd,gpiedra,theard
2018-10-10 18:41:30.167657,whiteheadd,husams,lminter
2018-10-10 18:41:30.167688,whiteheadd,husams,lminter
2018-10-10 18:41:30.167718,whiteheadd,husams,lminter
2018-10-10 18:41:30.167748,whiteheadd,husams,lminter
2018-10-10 18:41:30.167789,whiteheadd,husams,lminter
2018-10-10 18:41:30.167821,whiteheadd,husams,lminter
2018-10-10 18:41:30.167852,whiteheadd,husams,lminter
2018-10-10 18:41:30.167888,whiteheadd,husams,lminter
2018-10-10 18:41:30.167923,whiteheadd,husams,lminter
2018-10-10 18:41:30.167955,whiteheadd,husams,lminter
2018-10-10 18:41:30.167989,whiteheadd,husams,lminter
2018-10-10 18:41:30.168025,husams,theard,rpickens
2018-10-10 18:41:30.168061,Husams,theard,wonjun
2018-10-10 18:41:30.168096,Husams,theard,wonjun
2018-10-10 18:41:30.168132,Husams,theard,wonjun
